0.93 0.28 -0.009355 -0.026637 0.028231
0.94 0.28 -0.007031 -0.022545 0.023616
0.95 0.28 -0.005034 -0.018532 0.019203
0.96 0.28 -0.003371 -0.014643 0.015026
0.96 0.28 -0.002045 -0.010927 0.011117
0.97 0.28 -0.001056 -0.007430 0.007505
0.98 0.28 -0.000403 -0.004199 0.004218
0.99 0.28 -0.000080 -0.001281 0.001283
0.01 0.29 -0.000119 0.003025 0.003027
0.01 0.29 -0.000579 0.008848 0.008867
0.03 0.29 -0.001461 0.014422 0.014496
0.04 0.29 -0.002730 0.019729 0.019917
0.04 0.29 -0.004355 0.024755 0.025135
0.06 0.29 -0.006302 0.029491 0.030157
0.07 0.29 -0.008542 0.033931 0.034990
0.07 0.29 -0.011048 0.038072 0.039642
0.09 0.29 -0.013792 0.041912 0.044123
0.10 0.29 -0.016751 0.045455 0.048443
0.10 0.29 -0.019901 0.048702 0.052611
0.12 0.29 -0.023222 0.051659 0.056638
0.12 0.29 -0.026692 0.054331 0.060534
0.14 0.29 -0.030294 0.056726 0.064308
0.14 0.29 -0.034009 0.058850 0.067970
0.15 0.29 -0.037823 0.060712 0.071529
0.17 0.29 -0.041719 0.062318 0.074994
0.18 0.29 -0.045683 0.063679 0.078370
0.18 0.29 -0.049702 0.064801 0.081667
0.20 0.29 -0.053764 0.065692 0.084889
0.21 0.29 -0.057858 0.066362 0.088043
0.21 0.29 -0.061973 0.066818 0.091134
0.23 0.29 -0.066097 0.067071 0.094167
0.24 0.29 -0.070217 0.067130 0.097144
0.24 0.29 -0.074314 0.067002 0.100059
0.26 0.29 -0.078364 0.066675 0.102891
0.27 0.29 -0.082375 0.066087 0.105608
0.28 0.29 -0.086364 0.065271 0.108255
0.29 0.29 -0.090325 0.064261 0.110852
0.29 0.29 -0.094240 0.063074 0.113400
0.30 0.29 -0.098095 0.061716 0.115894
0.32 0.29 -0.101875 0.060189 0.118327
0.33 0.29 -0.105572 0.058496 0.120695
0.34 0.29 -0.109176 0.056635 0.122991
0.35 0.29 -0.112678 0.054610 0.125214
0.35 0.29 -0.116071 0.052419 0.127358
0.36 0.29 -0.119346 0.050067 0.129422
0.38 0.29 -0.122495 0.047553 0.131402
0.39 0.29 -0.125511 0.044881 0.133294
0.40 0.29 -0.128385 0.042054 0.135097
0.41 0.29 -0.131110 0.039074 0.136809
0.42 0.29 -0.133677 0.035946 0.138425
0.42 0.29 -0.136077 0.032674 0.139945
0.43 0.29 -0.138304 0.029264 0.141366
0.45 0.29 -0.140348 0.025722 0.142686
0.46 0.29 -0.142202 0.022054 0.143902
0.47 0.29 -0.143858 0.018268 0.145013
0.48 0.29 -0.145308 0.014373 0.146017
0.48 0.29 -0.146544 0.010379 0.146911
0.49 0.29 -0.147558 0.006295 0.147692
0.51 0.29 -0.148344 0.002132 0.148359
0.52 0.29 -0.148895 -0.002098 0.148910
0.53 0.29 -0.149204 -0.006381 0.149341
0.54 0.29 -0.149266 -0.010703 0.149650
0.55 0.29 -0.149075 -0.015049 0.149833
0.56 0.29 -0.148626 -0.019403 0.149887
0.57 0.29 -0.147914 -0.023747 0.149808
0.58 0.29 -0.146936 -0.028063 0.149592
0.58 0.29 -0.145687 -0.032333 0.149232
0.59 0.29 -0.144167 -0.036535 0.148724
0.60 0.29 -0.142374 -0.040649 0.148063
0.61 0.29 -0.140308 -0.044653 0.147242
0.62 0.29 -0.137970 -0.048526 0.146255
0.64 0.29 -0.135363 -0.052245 0.145095
0.65 0.29 -0.132490 -0.055786 0.143756
0.66 0.29 -0.129358 -0.059127 0.142230
0.67 0.29 -0.125973 -0.062245 0.140512
0.68 0.29 -0.122344 -0.065118 0.138594
0.69 0.29 -0.118481 -0.067725 0.136472
0.70 0.29 -0.114398 -0.070046 0.134139
0.70 0.29 -0.110107 -0.072061 0.131592
0.71 0.29 -0.105625 -0.073757 0.128828
0.72 0.29 -0.100970 -0.075121 0.125849
0.73 0.29 -0.096166 -0.076143 0.122661
0.74 0.29 -0.091247 -0.076814 0.119275
0.76 0.29 -0.086253 -0.077105 0.115692
0.77 0.29 -0.081187 -0.076931 0.111847
0.78 0.29 -0.076042 -0.076323 0.107738
0.79 0.29 -0.070840 -0.075314 0.103395
0.80 0.29 -0.065619 -0.073924 0.098846
0.81 0.29 -0.060413 -0.072164 0.094114
0.82 0.29 -0.055257 -0.070044 0.089216
0.83 0.29 -0.050183 -0.067576 0.084172
0.83 0.29 -0.045220 -0.064777 0.079000
0.84 0.29 -0.040398 -0.061667 0.073722
0.85 0.29 -0.035744 -0.058270 0.068359
0.86 0.29 -0.031285 -0.054613 0.062939
0.88 0.29 -0.027048 -0.050728 0.057488
0.89 0.29 -0.023057 -0.046649 0.052036
0.90 0.29 -0.019333 -0.042415 0.046613
0.91 0.29 -0.015898 -0.038066 0.041252
0.92 0.29 -0.012770 -0.033646 0.035988
0.93 0.29 -0.009964 -0.029200 0.030853
0.94 0.29 -0.007494 -0.024776 0.025884
0.95 0.29 -0.005369 -0.020422 0.021116
0.96 0.29 -0.003598 -0.016187 0.016583
0.96 0.29 -0.002184 -0.012123 0.012318
0.97 0.29 -0.001129 -0.008278 0.008355
0.98 0.29 -0.000431 -0.004703 0.004722
0.99 0.29 -0.000085 -0.001446 0.001448
0.01 0.29 -0.000123 0.003267 0.003270
0.01 0.29 -0.000594 0.009537 0.009555
0.03 0.29 -0.001500 0.015521 0.015593
0.04 0.29 -0.002803 0.021203 0.021387
0.04 0.29 -0.004470 0.026571 0.026945
0.06 0.29 -0.006467 0.031619 0.032274
0.07 0.29 -0.008765 0.036341 0.037383
0.07 0.29 -0.011334 0.040736 0.042283
0.09 0.29 -0.014147 0.044806 0.046986
0.10 0.29 -0.017179 0.048553 0.051502
0.10 0.29 -0.020407 0.051982 0.055844
0.12 0.29 -0.023808 0.055100 0.060024
0.12 0.29 -0.027362 0.057914 0.064053
0.14 0.29 -0.031050 0.060432 0.067943
0.14 0.29 -0.034854 0.062663 0.071704
0.15 0.29 -0.038758 0.064615 0.075348
0.17 0.29 -0.042746 0.066298 0.078884
0.18 0.29 -0.046803 0.067721 0.082321
0.18 0.29 -0.050917 0.068892 0.085666
0.20 0.29 -0.055075 0.069821 0.088928
0.21 0.29 -0.059265 0.070517 0.092114
0.21 0.29 -0.063475 0.070988 0.095228
0.23 0.29 -0.067692 0.071243 0.098274
0.24 0.29 -0.071903 0.071289 0.101253
0.24 0.29 -0.076091 0.071129 0.104159
0.26 0.29 -0.080243 0.070751 0.106980
0.27 0.29 -0.084358 0.070136 0.109705
0.28 0.29 -0.088441 0.069294 0.112355
0.29 0.29 -0.092489 0.068246 0.114943
0.29 0.29 -0.096491 0.067006 0.117474
0.30 0.29 -0.100434 0.065581 0.119949
0.32 0.29 -0.104306 0.063977 0.122363
0.33 0.29 -0.108096 0.062196 0.124712
0.34 0.29 -0.111797 0.060239 0.126993
0.35 0.29 -0.115397 0.058109 0.129202
0.35 0.29 -0.118890 0.055806 0.131336
0.36 0.29 -0.122267 0.053332 0.133392
0.38 0.29 -0.125520 0.050690 0.135368
0.39 0.29 -0.128640 0.047881 0.137262
0.40 0.29 -0.131620 0.044908 0.139070
0.41 0.29 -0.134451 0.041775 0.140791
0.42 0.29 -0.137125 0.038486 0.142423
0.42 0.29 -0.139634 0.035044 0.143964
0.43 0.29 -0.141969 0.031456 0.145412
0.45 0.29 -0.144122 0.027727 0.146765
0.46 0.29 -0.146085 0.023865 0.148022
0.47 0.29 -0.147849 0.019877 0.149179
0.48 0.29 -0.149406 0.015772 0.150236
0.48 0.29 -0.150748 0.011559 0.151191
0.49 0.29 -0.151867 0.007248 0.152040
0.51 0.29 -0.152755 0.002852 0.152782
0.52 0.29 -0.153405 -0.001617 0.153414
0.53 0.29 -0.153811 -0.006147 0.153933
0.54 0.29 -0.153964 -0.010721 0.154337
0.55 0.29 -0.153861 -0.015326 0.154622
0.56 0.29 -0.153493 -0.019943 0.154783
0.57 0.29 -0.152857 -0.024555 0.154816
0.58 0.29 -0.151947 -0.029144 0.154716
0.58 0.29 -0.150759 -0.033688 0.154477
0.59 0.29 -0.149291 -0.038167 0.154093
0.60 0.29 -0.147541 -0.042560 0.153557
0.61 0.29 -0.145507 -0.046842 0.152861
0.62 0.29 -0.143190 -0.050992 0.151999
0.64 0.29 -0.140592 -0.054984 0.150962
0.65 0.29 -0.137715 -0.058795 0.149741
0.66 0.29 -0.134565 -0.062400 0.148329
0.67 0.29 -0.131148 -0.065774 0.146717
0.68 0.29 -0.127471 -0.068894 0.144898
0.69 0.29 -0.123546 -0.071737 0.142863
0.70 0.29 -0.119384 -0.074279 0.140606
0.70 0.29 -0.114999 -0.076503 0.138121
0.71 0.29 -0.110410 -0.078388 0.135407
0.72 0.29 -0.105634 -0.079920 0.132461
0.73 0.29 -0.100699 -0.081083 0.129285
0.74 0.29 -0.095632 -0.081860 0.125883
0.76 0.29 -0.090463 -0.082223 0.122246
0.77 0.29 -0.085206 -0.082135 0.118348
0.78 0.29 -0.079870 -0.081600 0.114183
0.79 0.29 -0.074476 -0.080633 0.109765
0.80 0.29 -0.069055 -0.079249 0.105114
0.81 0.29 -0.063640 -0.077460 0.100250
0.82 0.29 -0.058267 -0.075278 0.095193
0.83 0.29 -0.052967 -0.072716 0.089962
0.83 0.29 -0.047774 -0.069794 0.084578
0.84 0.29 -0.042718 -0.066530 0.079063
0.85 0.29 -0.037830 -0.062949 0.073442
0.86 0.29 -0.033140 -0.059082 0.067742
0.88 0.29 -0.028676 -0.054960 0.061991
0.89 0.29 -0.024464 -0.050620 0.056222
0.90 0.29 -0.020530 -0.046102 0.050466
0.91 0.29 -0.016895 -0.041448 0.044759
0.92 0.29 -0.013581 -0.036706 0.039138
0.93 0.29 -0.010605 -0.031922 0.033637
0.94 0.29 -0.007981 -0.027147 0.028296
0.95 0.29 -0.005722 -0.022433 0.023152
0.96 0.29 -0.003837 -0.017833 0.018241
0.96 0.29 -0.002331 -0.013398 0.013599
0.97 0.29 -0.001205 -0.009183 0.009262
0.98 0.29 -0.000460 -0.005241 0.005261
0.99 0.29 -0.000091 -0.001622 0.001625
0.01 0.30 -0.000126 0.003516 0.003518
0.01 0.30 -0.000609 0.010243 0.010262
0.03 0.30 -0.001537 0.016648 0.016718
0.04 0.30 -0.002872 0.022714 0.022895
0.04 0.30 -0.004578 0.028433 0.028799
0.06 0.30 -0.006623 0.033799 0.034442
0.07 0.30 -0.008975 0.038810 0.039834
0.07 0.30 -0.011603 0.043465 0.044987
0.09 0.30 -0.014481 0.047768 0.049915
0.10 0.30 -0.017583 0.051724 0.054631
0.10 0.30 -0.020884 0.055339 0.059149
0.12 0.30 -0.024361 0.058622 0.063482
0.12 0.30 -0.027994 0.061580 0.067645
0.14 0.30 -0.031764 0.064224 0.071650
0.14 0.30 -0.035652 0.066563 0.075510
0.15 0.30 -0.039641 0.068608 0.079237
0.17 0.30 -0.043715 0.070368 0.082842
0.18 0.30 -0.047861 0.071854 0.086335
0.18 0.30 -0.052065 0.073076 0.089726
0.20 0.30 -0.056312 0.074043 0.093024
0.21 0.30 -0.060591 0.074764 0.096234
0.21 0.30 -0.064890 0.075249 0.099364
0.23 0.30 -0.069195 0.075505 0.102416
0.24 0.30 -0.073494 0.075537 0.105391
0.24 0.30 -0.077772 0.075348 0.108285
0.26 0.30 -0.082020 0.074932 0.111094
0.27 0.30 -0.086232 0.074283 0.113816
0.28 0.30 -0.090410 0.073408 0.116459
0.29 0.30 -0.094547 0.072318 0.119034
0.29 0.30 -0.098637 0.071025 0.121547
0.30 0.30 -0.102668 0.069535 0.123999
0.32 0.30 -0.106629 0.067856 0.126389
0.33 0.30 -0.110512 0.065990 0.128715
0.34 0.30 -0.114307 0.063939 0.130974
0.35 0.30 -0.118004 0.061706 0.133164
0.35 0.30 -0.121596 0.059293 0.135282
0.36 0.30 -0.125073 0.056700 0.137325
0.38 0.30 -0.128428 0.053930 0.139292
0.39 0.30 -0.131653 0.050986 0.141181
0.40 0.30 -0.134739 0.047869 0.142990
0.41 0.30 -0.137678 0.044584 0.144717
0.42 0.30 -0.140461 0.041134 0.146360
0.42 0.30 -0.143080 0.037524 0.147918
0.43 0.30 -0.145526 0.033758 0.149390
0.45 0.30 -0.147791 0.029844 0.150774
0.46 0.30 -0.149866 0.025787 0.152069
0.47 0.30 -0.151743 0.021596 0.153272
0.48 0.30 -0.153412 0.017279 0.154382
0.48 0.30 -0.154865 0.012846 0.155397
0.49 0.30 -0.156094 0.008308 0.156315
0.51 0.30 -0.157091 0.003677 0.157134
0.52 0.30 -0.157847 -0.001035 0.157851
0.53 0.30 -0.158356 -0.005815 0.158462
0.54 0.30 -0.158609 -0.010646 0.158966
0.55 0.30 -0.158600 -0.015514 0.159357
0.56 0.30 -0.158323 -0.020400 0.159632
0.57 0.30 -0.157772 -0.025287 0.159785
0.58 0.30 -0.156940 -0.030154 0.159810
0.58 0.30 -0.155823 -0.034982 0.159701
0.59 0.30 -0.154418 -0.039747 0.159451
0.60 0.30 -0.152720 -0.044428 0.159051
0.61 0.30 -0.150729 -0.048999 0.158494
0.62 0.30 -0.148444 -0.053437 0.157770
0.64 0.30 -0.145866 -0.057716 0.156869
0.65 0.30 -0.142995 -0.061810 0.155783
0.66 0.30 -0.139838 -0.065693 0.154500
0.67 0.30 -0.136398 -0.069338 0.153011
0.68 0.30 -0.132684 -0.072720 0.151306
0.69 0.30 -0.128706 -0.075814 0.149376
0.70 0.30 -0.124476 -0.078595 0.147212
0.70 0.30 -0.120007 -0.081040 0.144808
0.71 0.30 -0.115319 -0.083129 0.142158
0.72 0.30 -0.110430 -0.084842 0.139259
0.73 0.30 -0.105365 -0.086160 0.136108
0.74 0.30 -0.100151 -0.087063 0.132704
0.76 0.30 -0.094813 -0.087527 0.129037
0.77 0.30 -0.089370 -0.087531 0.125095
0.78 0.30 -0.083840 -0.087070 0.120873
0.79 0.30 -0.078247 -0.086150 0.116380
0.80 0.30 -0.072619 -0.084781 0.111630
0.81 0.30 -0.066989 -0.082972 0.106639
0.82 0.30 -0.061392 -0.080736 0.101426
0.83 0.30 -0.055861 -0.078088 0.096012
0.83 0.30 -0.050432 -0.075045 0.090416
0.84 0.30 -0.045136 -0.071629 0.084664
0.85 0.30 -0.040008 -0.067866 0.078781
0.86 0.30 -0.035079 -0.063785 0.072795
0.88 0.30 -0.030380 -0.059421 0.066736
0.89 0.30 -0.025939 -0.054811 0.060639
0.90 0.30 -0.021785 -0.049999 0.054539
0.91 0.30 -0.017942 -0.045028 0.048471
0.92 0.30 -0.014434 -0.039948 0.042476
0.93 0.30 -0.011279 -0.034810 0.036592
0.94 0.30 -0.008495 -0.029667 0.030859
0.95 0.30 -0.006095 -0.024573 0.025317
0.96 0.30 -0.004090 -0.019584 0.020006
0.96 0.30 -0.002486 -0.014757 0.014965
0.97 0.30 -0.001286 -0.010149 0.010230
0.98 0.30 -0.000491 -0.005815 0.005836
0.99 0.30 -0.000097 -0.001811 0.001813
0.01 0.32 -0.000129 0.003770 0.003773
0.01 0.32 -0.000623 0.010967 0.010984
0.03 0.32 -0.001571 0.017801 0.017870
0.04 0.32 -0.002936 0.024260 0.024437
0.04 0.32 -0.004679 0.030338 0.030696
0.06 0.32 -0.006768 0.036029 0.036659
0.07 0.32 -0.009170 0.041334 0.042339
0.07 0.32 -0.011855 0.046254 0.047749
0.09 0.32 -0.014794 0.050796 0.052906
0.10 0.32 -0.017960 0.054964 0.057824
0.10 0.32 -0.021329 0.058769 0.062520
0.12 0.32 -0.024878 0.062219 0.067008
0.12 0.32 -0.028586 0.065324 0.071305
0.14 0.32 -0.032432 0.068096 0.075425
0.14 0.32 -0.036398 0.070546 0.079382
0.15 0.32 -0.040468 0.072684 0.083190
0.17 0.32 -0.044624 0.074523 0.086862
0.18 0.32 -0.048853 0.076074 0.090409
0.18 0.32 -0.053140 0.077346 0.093842
0.20 0.32 -0.057472 0.078351 0.097169
0.21 0.32 -0.061835 0.079098 0.100400
0.21 0.32 -0.066218 0.079596 0.103539
0.23 0.32 -0.070607 0.079852 0.106591
0.24 0.32 -0.074990 0.079871 0.109558
0.24 0.32 -0.079355 0.079657 0.112438
0.26 0.32 -0.083693 0.079208 0.115232
0.27 0.32 -0.087998 0.078525 0.117940
0.28 0.32 -0.092267 0.077612 0.120569
0.29 0.32 -0.096493 0.076478 0.123125
0.29 0.32 -0.100669 0.075131 0.125614
0.30 0.32 -0.104787 0.073578 0.128040
0.32 0.32 -0.108838 0.071825 0.130401
0.33 0.32 -0.112811 0.069877 0.132699
0.34 0.32 -0.116698 0.067734 0.134931
0.35 0.32 -0.120489 0.065401 0.137095
0.35 0.32 -0.124178 0.062878 0.139190
0.36 0.32 -0.127755 0.060168 0.141215
0.38 0.32 -0.131212 0.057273 0.143167
0.39 0.32 -0.134540 0.054195 0.145045
0.40 0.32 -0.137732 0.050937 0.146849
0.41 0.32 -0.140779 0.047501 0.148577
0.42 0.32 -0.143672 0.043893 0.150227
0.42 0.32 -0.146402 0.040115 0.151799
0.43 0.32 -0.148962 0.036173 0.153291
0.45 0.32 -0.151342 0.032073 0.154703
0.46 0.32 -0.153532 0.027823 0.156033
0.47 0.32 -0.155525 0.023429 0.157280
0.48 0.32 -0.157310 0.018901 0.158442
0.48 0.32 -0.158880 0.014248 0.159517
0.49 0.32 -0.160225 0.009481 0.160505
0.51 0.32 -0.161336 0.004612 0.161402
0.52 0.32 -0.162205 -0.000345 0.162205
0.53 0.32 -0.162824 -0.005378 0.162912
0.54 0.32 -0.163184 -0.010469 0.163520
0.55 0.32 -0.163279 -0.015604 0.164023
0.56 0.32 -0.163101 -0.020765 0.164418
0.57 0.32 -0.162643 -0.025932 0.164698
0.58 0.32 -0.161899 -0.031085 0.164856
0.58 0.32 -0.160863 -0.036203 0.164887
0.59 0.32 -0.159531 -0.041263 0.164781
0.60 0.32 -0.157898 -0.046242 0.164529
0.61 0.32 -0.155961 -0.051113 0.164123
0.62 0.32 -0.153719 -0.055851 0.163550
0.64 0.32 -0.151171 -0.060429 0.162801
0.65 0.32 -0.148319 -0.064820 0.161864
0.66 0.32 -0.145165 -0.068995 0.160727
0.67 0.32 -0.141714 -0.072926 0.159378
0.68 0.32 -0.137975 -0.076586 0.157805
0.69 0.32 -0.133954 -0.079947 0.155997
0.70 0.32 -0.129665 -0.082981 0.153945
0.70 0.32 -0.125122 -0.085665 0.151638
0.71 0.32 -0.120342 -0.087973 0.149069
0.72 0.32 -0.115346 -0.089883 0.146232
0.73 0.32 -0.110157 -0.091373 0.143121
0.74 0.32 -0.104798 -0.092422 0.139730
0.76 0.32 -0.099296 -0.093009 0.136052
0.77 0.32 -0.093672 -0.093116 0.132080
0.78 0.32 -0.087949 -0.092737 0.127810
0.79 0.32 -0.082153 -0.091872 0.123246
0.80 0.32 -0.076314 -0.090526 0.118401
0.81 0.32 -0.070465 -0.088706 0.113287
0.82 0.32 -0.064639 -0.086425 0.107923
0.83 0.32 -0.058872 -0.083697 0.102328
0.83 0.32 -0.053200 -0.080538 0.096523
0.84 0.32 -0.047658 -0.076973 0.090532
0.85 0.32 -0.042282 -0.073026 0.084384
0.86 0.32 -0.037106 -0.068730 0.078106
0.88 0.32 -0.032163 -0.064118 0.071733
0.89 0.32 -0.027486 -0.059232 0.065298
0.90 0.32 -0.023103 -0.054115 0.058840
0.91 0.32 -0.019043 -0.048815 0.052398
0.92 0.32 -0.015331 -0.043383 0.046012
0.93 0.32 -0.011989 -0.037873 0.039725
0.94 0.32 -0.009036 -0.032341 0.033580
0.95 0.32 -0.006488 -0.026846 0.027619
0.96 0.32 -0.004356 -0.021447 0.021885
0.96 0.32 -0.002650 -0.016205 0.016420
0.97 0.32 -0.001372 -0.011178 0.011262
0.98 0.32 -0.000524 -0.006428 0.006449
0.99 0.32 -0.000104 -0.002012 0.002015
0.01 0.33 -0.000131 0.004030 0.004033
0.01 0.33 -0.000636 0.011705 0.011722
0.03 0.33 -0.001603 0.018978 0.019045
0.04 0.33 -0.002995 0.025839 0.026012
0.04 0.33 -0.004773 0.032281 0.032632
0.06 0.33 -0.006903 0.038304 0.038921
0.07 0.33 -0.009352 0.043909 0.044894
0.07 0.33 -0.012088 0.049100 0.050566
0.09 0.33 -0.015083 0.053884 0.055955
0.10 0.33 -0.018310 0.058269 0.061078
0.10 0.33 -0.021743 0.062266 0.065953
0.12 0.33 -0.025358 0.065886 0.070598
0.12 0.33 -0.029135 0.069141 0.075029
0.14 0.33 -0.033053 0.072043 0.079263
0.14 0.33 -0.037093 0.074605 0.083317
0.15 0.33 -0.041237 0.076839 0.087205
0.17 0.33 -0.045470 0.078758 0.090941
0.18 0.33 -0.049776 0.080374 0.094539
0.18 0.33 -0.054141 0.081698 0.098009
0.20 0.33 -0.058551 0.082741 0.101362
0.21 0.33 -0.062993 0.083514 0.104607
0.21 0.33 -0.067455 0.084025 0.107751
0.23 0.33 -0.071924 0.084281 0.110799
0.24 0.33 -0.076388 0.084289 0.113753
0.24 0.33 -0.080836 0.084053 0.116616
0.26 0.33 -0.085260 0.083574 0.119390
0.27 0.33 -0.089653 0.082857 0.122077
0.28 0.33 -0.094008 0.081904 0.124683
0.29 0.33 -0.098320 0.080724 0.127213
0.29 0.33 -0.102582 0.079323 0.129673
0.30 0.33 -0.106785 0.077707 0.132066
0.32 0.33 -0.110921 0.075883 0.134394
0.33 0.33 -0.114982 0.073853 0.136657
0.34 0.33 -0.118959 0.071621 0.138856
0.35 0.33 -0.122844 0.069190 0.140989
0.35 0.33 -0.126627 0.066561 0.143055
0.36 0.33 -0.130301 0.063737 0.145054
0.38 0.33 -0.133858 0.060719 0.146986
0.39 0.33 -0.137289 0.057510 0.148848
0.40 0.33 -0.140587 0.054112 0.150641
0.41 0.33 -0.143741 0.050528 0.152364
0.42 0.33 -0.146745 0.046762 0.154016
0.42 0.33 -0.149588 0.042819 0.155596
0.43 0.33 -0.152263 0.038703 0.157105
0.45 0.33 -0.154759 0.034420 0.158540
0.46 0.33 -0.157068 0.029976 0.159903
0.47 0.33 -0.159180 0.025380 0.161191
0.48 0.33 -0.161086 0.020641 0.162403
0.48 0.33 -0.162777 0.015768 0.163538
0.49 0.33 -0.164242 0.010771 0.164595
0.51 0.33 -0.165473 0.005664 0.165570
0.52 0.33 -0.166461 0.000460 0.166462
0.53 0.33 -0.167197 -0.004828 0.167267
0.54 0.33 -0.167673 -0.010183 0.167982
0.55 0.33 -0.167879 -0.015589 0.168602
0.56 0.33 -0.167809 -0.021028 0.169122
0.57 0.33 -0.167454 -0.026481 0.169535
0.58 0.33 -0.166808 -0.031926 0.169836
0.58 0.33 -0.165863 -0.037343 0.170015
0.59 0.33 -0.164614 -0.042706 0.170063
0.60 0.33 -0.163056 -0.047991 0.169972
0.61 0.33 -0.161185 -0.053172 0.169728
0.62 0.33 -0.158997 -0.058221 0.169322
0.64 0.33 -0.156493 -0.063111 0.168739
0.65 0.33 -0.153671 -0.067812 0.167968
0.66 0.33 -0.150533 -0.072294 0.166993
0.67 0.33 -0.147084 -0.076527 0.165801
0.68 0.33 -0.143330 -0.080480 0.164379
0.69 0.33 -0.139278 -0.084124 0.162712
0.70 0.33 -0.134942 -0.087430 0.160789
0.70 0.33 -0.130333 -0.090368 0.158598
0.71 0.33 -0.125471 -0.092912 0.156127
0.72 0.33 -0.120374 -0.095037 0.153368
0.73 0.33 -0.115064 -0.096718 0.150314
0.74 0.33 -0.109566 -0.097933 0.146955
0.76 0.33 -0.103905 -0.098662 0.143284
0.77 0.33 -0.098105 -0.098888 0.139296
0.78 0.33 -0.092192 -0.098602 0.134988
0.79 0.33 -0.086195 -0.097801 0.130363
0.80 0.33 -0.080142 -0.096488 0.125430
0.81 0.33 -0.074069 -0.094667 0.120200
0.82 0.33 -0.068010 -0.092349 0.114690
0.83 0.33 -0.062002 -0.089547 0.108918
0.83 0.33 -0.056082 -0.086280 0.102905
0.84 0.33 -0.050288 -0.082568 0.096676
0.85 0.33 -0.044657 -0.078439 0.090260
0.86 0.33 -0.039226 -0.073924 0.083687
0.88 0.33 -0.034032 -0.069061 0.076991
0.89 0.33 -0.029108 -0.063891 0.070209
0.90 0.33 -0.024487 -0.058459 0.063381
0.91 0.33 -0.020201 -0.052817 0.056548
0.92 0.33 -0.016276 -0.047017 0.049755
0.93 0.33 -0.012738 -0.041118 0.043046
0.94 0.33 -0.009608 -0.035179 0.036467
0.95 0.33 -0.006904 -0.029261 0.030065
0.96 0.33 -0.004639 -0.023429 0.023884
0.96 0.33 -0.002823 -0.017746 0.017969
0.97 0.33 -0.001463 -0.012275 0.012362
0.98 0.33 -0.000560 -0.007082 0.007104
0.99 0.33 -0.000111 -0.002227 0.002230
0.01 0.34 -0.000134 0.004295 0.004298
0.01 0.34 -0.000647 0.012458 0.012474
0.03 0.34 -0.001632 0.020178 0.020244
0.04 0.34 -0.003049 0.027447 0.027616
0.04 0.34 -0.004859 0.034261 0.034604
0.06 0.34 -0.007026 0.040622 0.041225
0.07 0.34 -0.009518 0.046532 0.047495
0.07 0.34 -0.012302 0.051998 0.053433
0.09 0.34 -0.015349 0.057028 0.059057
0.10 0.34 -0.018631 0.061633 0.064388
0.10 0.34 -0.022123 0.065826 0.069444
0.12 0.34 -0.025800 0.069619 0.074246
0.12 0.34 -0.029641 0.073026 0.078812
0.14 0.34 -0.033624 0.076060 0.083160
0.14 0.34 -0.037732 0.078735 0.087310
0.15 0.34 -0.041946 0.081067 0.091276
0.17 0.34 -0.046249 0.083067 0.095074
0.18 0.34 -0.050627 0.084749 0.098719
0.18 0.34 -0.055064 0.086125 0.102224
0.20 0.34 -0.059548 0.087208 0.105599
0.21 0.34 -0.064064 0.088006 0.108854
0.21 0.34 -0.068600 0.088530 0.111998
0.23 0.34 -0.073144 0.088788 0.115037
0.24 0.34 -0.077685 0.088787 0.117975
0.24 0.34 -0.082213 0.088531 0.120816
0.26 0.34 -0.086717 0.088025 0.123565
0.27 0.34 -0.091191 0.087273 0.126224
0.28 0.34 -0.095629 0.086281 0.128799
0.29 0.34 -0.100023 0.085054 0.131296
0.29 0.34 -0.104367 0.083598 0.133720
0.30 0.34 -0.108652 0.081921 0.136075
0.32 0.34 -0.112872 0.080026 0.138363
0.33 0.34 -0.117018 0.077917 0.140586
0.34 0.34 -0.121082 0.075598 0.142745
0.35 0.34 -0.125056 0.073071 0.144840
0.35 0.34 -0.128932 0.070339 0.146871
0.36 0.34 -0.132702 0.067403 0.148838
0.38 0.34 -0.136357 0.064265 0.150742
0.39 0.34 -0.139889 0.060927 0.152582
0.40 0.34 -0.143291 0.057393 0.154357
0.41 0.34 -0.146553 0.053664 0.156069
0.42 0.34 -0.149667 0.049744 0.157717
0.42 0.34 -0.152623 0.045637 0.159300
0.43 0.34 -0.155414 0.041349 0.160820
0.45 0.34 -0.158028 0.036884 0.162275
0.46 0.34 -0.160458 0.032250 0.163666
0.47 0.34 -0.162692 0.027453 0.164992
0.48 0.34 -0.164722 0.022504 0.166252
0.48 0.34 -0.166537 0.017410 0.167445
0.49 0.34 -0.168128 0.012185 0.168569
0.51 0.34 -0.169485 0.006839 0.169623
0.52 0.34 -0.170598 0.001386 0.170604
0.53 0.34 -0.171458 -0.004158 0.171508
0.54 0.34 -0.172055 -0.009779 0.172333
0.55 0.34 -0.172381 -0.015460 0.173073
0.56 0.34 -0.172427 -0.021182 0.173723
0.57 0.34 -0.172184 -0.026925 0.174277
0.58 0.34 -0.171645 -0.032668 0.174726
0.58 0.34 -0.170802 -0.038389 0.175063
0.59 0.34 -0.169648 -0.044063 0.175276
0.60 0.34 -0.168176 -0.049663 0.175356
0.61 0.34 -0.166382 -0.055164 0.175289
0.62 0.34 -0.164263 -0.060536 0.175062
0.64 0.34 -0.161814 -0.065750 0.174662
